,Date,Season,Year,Month,Holiday,Week_day,Working_day,Weather,Temperature,FeelTemp,Humidity,Wind_speed,Casual_users,Registered_users,Total_users,Casual_ratio,Registered_ratio
160,2011-06-10,Summer,0,6,0,Friday,1,Good(clear or cloudy),0.755,0.703292,0.605,0.14055399999999998,815,3771,4586,0.17771478412559966,0.8222852158744004
161,2011-06-11,Summer,0,6,0,Saturday,0,Good(clear or cloudy),0.725,0.678038,0.654583,0.15485,1729,3237,4966,0.3481675392670157,0.6518324607329843
162,2011-06-12,Summer,0,6,0,Sunday,0,Good(clear or cloudy),0.6925,0.643325,0.747917,0.16356700000000002,1467,2993,4460,0.3289237668161435,0.6710762331838565
163,2011-06-13,Summer,0,6,0,Monday,1,Good(clear or cloudy),0.635,0.601654,0.494583,0.30535,863,4157,5020,0.17191235059760956,0.8280876494023904
164,2011-06-14,Summer,0,6,0,Tuesday,1,Good(clear or cloudy),0.604167,0.591546,0.507083,0.269283,727,4164,4891,0.14864035984461255,0.8513596401553875
165,2011-06-15,Summer,0,6,0,Wednesday,1,Good(clear or cloudy),0.626667,0.587754,0.471667,0.16791199999999998,769,4411,5180,0.14845559845559844,0.8515444015444016
166,2011-06-16,Summer,0,6,0,Thursday,1,Normal(mist or/and cloudy),0.628333,0.595346,0.688333,0.20647100000000002,545,3222,3767,0.14467746217148925,0.8553225378285108
167,2011-06-17,Summer,0,6,0,Friday,1,Good(clear or cloudy),0.649167,0.600383,0.735833,0.143029,863,3981,4844,0.17815854665565647,0.8218414533443436
168,2011-06-18,Summer,0,6,0,Saturday,0,Good(clear or cloudy),0.696667,0.643954,0.670417,0.11940799999999999,1807,3312,5119,0.352998632545419,0.6470013674545809
169,2011-06-19,Summer,0,6,0,Sunday,0,Normal(mist or/and cloudy),0.699167,0.645846,0.666667,0.102,1639,3105,4744,0.34548903878583476,0.6545109612141653
170,2011-06-20,Summer,0,6,0,Monday,1,Normal(mist or/and cloudy),0.635,0.595346,0.74625,0.155475,699,3311,4010,0.1743142144638404,0.8256857855361596
171,2011-06-21,Fall,0,6,0,Tuesday,1,Normal(mist or/and cloudy),0.680833,0.637646,0.770417,0.171025,774,4061,4835,0.16008273009307136,0.8399172699069286
172,2011-06-22,Fall,0,6,0,Wednesday,1,Good(clear or cloudy),0.733333,0.693829,0.7075,0.172262,661,3846,4507,0.14666074994453074,0.8533392500554693
173,2011-06-23,Fall,0,6,0,Thursday,1,Normal(mist or/and cloudy),0.728333,0.693833,0.703333,0.238804,746,4044,4790,0.155741127348643,0.844258872651357
174,2011-06-24,Fall,0,6,0,Friday,1,Good(clear or cloudy),0.724167,0.656583,0.573333,0.222025,969,4022,4991,0.1941494690442797,0.8058505309557203
175,2011-06-25,Fall,0,6,0,Saturday,0,Good(clear or cloudy),0.695,0.643313,0.483333,0.209571,1782,3420,5202,0.34256055363321797,0.657439446366782
176,2011-06-26,Fall,0,6,0,Sunday,0,Good(clear or cloudy),0.68,0.637629,0.513333,0.09453330000000001,1920,3385,5305,0.36192271442035817,0.6380772855796418
177,2011-06-27,Fall,0,6,0,Monday,1,Normal(mist or/and cloudy),0.6825,0.637004,0.658333,0.10758800000000002,854,3854,4708,0.18139337298215802,0.8186066270178419
178,2011-06-28,Fall,0,6,0,Tuesday,1,Good(clear or cloudy),0.744167,0.692558,0.634167,0.144283,732,3916,4648,0.15748709122203097,0.842512908777969
179,2011-06-29,Fall,0,6,0,Wednesday,1,Good(clear or cloudy),0.728333,0.654688,0.497917,0.261821,848,4377,5225,0.16229665071770336,0.8377033492822966
180,2011-06-30,Fall,0,6,0,Thursday,1,Good(clear or cloudy),0.696667,0.637008,0.434167,0.18531199999999998,1027,4488,5515,0.18621940163191297,0.813780598368087
181,2011-07-01,Fall,0,7,0,Friday,1,Good(clear or cloudy),0.7225,0.652162,0.39625,0.10260799999999999,1246,4116,5362,0.23237597911227154,0.7676240208877284
182,2011-07-02,Fall,0,7,0,Saturday,0,Good(clear or cloudy),0.738333,0.667308,0.444583,0.11506199999999998,2204,2915,5119,0.4305528423520219,0.5694471576479782
183,2011-07-03,Fall,0,7,0,Sunday,0,Normal(mist or/and cloudy),0.716667,0.668575,0.6825,0.228858,2282,2367,4649,0.4908582490858249,0.5091417509141751
184,2011-07-04,Fall,0,7,1,Monday,0,Normal(mist or/and cloudy),0.726667,0.665417,0.637917,0.08147919999999999,3065,2978,6043,0.5071984113850736,0.49280158861492634
185,2011-07-05,Fall,0,7,0,Tuesday,1,Good(clear or cloudy),0.746667,0.696338,0.590417,0.12625799999999998,1031,3634,4665,0.2210075026795284,0.7789924973204716
186,2011-07-06,Fall,0,7,0,Wednesday,1,Good(clear or cloudy),0.72,0.685633,0.743333,0.149883,784,3845,4629,0.16936703391661265,0.8306329660833873
187,2011-07-07,Fall,0,7,0,Thursday,1,Good(clear or cloudy),0.75,0.686871,0.65125,0.1592,754,3838,4592,0.16419860627177701,0.835801393728223
188,2011-07-08,Fall,0,7,0,Friday,1,Normal(mist or/and cloudy),0.709167,0.6704829999999999,0.757917,0.225129,692,3348,4040,0.1712871287128713,0.8287128712871287
189,2011-07-09,Fall,0,7,0,Saturday,0,Good(clear or cloudy),0.733333,0.664158,0.609167,0.16791199999999998,1988,3348,5336,0.37256371814092953,0.6274362818590704
190,2011-07-10,Fall,0,7,0,Sunday,0,Good(clear or cloudy),0.7475,0.690025,0.578333,0.183471,1743,3138,4881,0.35709895513214507,0.6429010448678549
191,2011-07-11,Fall,0,7,0,Monday,1,Good(clear or cloudy),0.7625,0.729804,0.635833,0.282337,723,3363,4086,0.17694566813509544,0.8230543318649045
192,2011-07-12,Fall,0,7,0,Tuesday,1,Good(clear or cloudy),0.794167,0.739275,0.559167,0.200254,662,3596,4258,0.15547205260685767,0.8445279473931423
193,2011-07-13,Fall,0,7,0,Wednesday,1,Good(clear or cloudy),0.746667,0.689404,0.631667,0.14613299999999999,748,3594,4342,0.17227084292952557,0.8277291570704745
194,2011-07-14,Fall,0,7,0,Thursday,1,Good(clear or cloudy),0.680833,0.635104,0.47625,0.24066700000000002,888,4196,5084,0.17466561762391816,0.8253343823760818
195,2011-07-15,Fall,0,7,0,Friday,1,Good(clear or cloudy),0.663333,0.624371,0.59125,0.182833,1318,4220,5538,0.23799205489346334,0.7620079451065367
196,2011-07-16,Fall,0,7,0,Saturday,0,Good(clear or cloudy),0.686667,0.638263,0.585,0.208342,2418,3505,5923,0.40823906803984467,0.5917609319601553
197,2011-07-17,Fall,0,7,0,Sunday,0,Good(clear or cloudy),0.719167,0.669833,0.604167,0.245033,2006,3296,5302,0.3783477932855526,0.6216522067144474
198,2011-07-18,Fall,0,7,0,Monday,1,Good(clear or cloudy),0.746667,0.703925,0.65125,0.215804,841,3617,4458,0.1886496186630776,0.8113503813369224
199,2011-07-19,Fall,0,7,0,Tuesday,1,Good(clear or cloudy),0.776667,0.747479,0.650417,0.1306,752,3789,4541,0.16560229024443954,0.8343977097555605
200,2011-07-20,Fall,0,7,0,Wednesday,1,Good(clear or cloudy),0.768333,0.74685,0.707083,0.113817,644,3688,4332,0.14866112650046168,0.8513388734995383
201,2011-07-21,Fall,0,7,0,Thursday,1,Normal(mist or/and cloudy),0.815,0.826371,0.69125,0.222021,632,3152,3784,0.16701902748414377,0.8329809725158562
202,2011-07-22,Fall,0,7,0,Friday,1,Good(clear or cloudy),0.848333,0.8408959999999999,0.580417,0.1331,562,2825,3387,0.16592855033953352,0.8340714496604665
203,2011-07-23,Fall,0,7,0,Saturday,0,Good(clear or cloudy),0.849167,0.804287,0.5,0.131221,987,2298,3285,0.3004566210045662,0.6995433789954338
204,2011-07-24,Fall,0,7,0,Sunday,0,Good(clear or cloudy),0.83,0.794829,0.550833,0.16917100000000002,1050,2556,3606,0.2911813643926789,0.7088186356073212
205,2011-07-25,Fall,0,7,0,Monday,1,Good(clear or cloudy),0.743333,0.720958,0.757083,0.09080830000000001,568,3272,3840,0.14791666666666667,0.8520833333333333
206,2011-07-26,Fall,0,7,0,Tuesday,1,Good(clear or cloudy),0.771667,0.696979,0.540833,0.200258,750,3840,4590,0.16339869281045752,0.8366013071895425
207,2011-07-27,Fall,0,7,0,Wednesday,1,Good(clear or cloudy),0.775,0.690667,0.402917,0.18346300000000001,755,3901,4656,0.16215635738831616,0.8378436426116839
208,2011-07-28,Fall,0,7,0,Thursday,1,Good(clear or cloudy),0.779167,0.7399,0.583333,0.178479,606,3784,4390,0.13804100227790433,0.8619589977220957
209,2011-07-29,Fall,0,7,0,Friday,1,Good(clear or cloudy),0.838333,0.785967,0.5425,0.17413800000000001,670,3176,3846,0.17420696827873114,0.8257930317212688
210,2011-07-30,Fall,0,7,0,Saturday,0,Good(clear or cloudy),0.804167,0.728537,0.465833,0.168537,1559,2916,4475,0.3483798882681564,0.6516201117318435
211,2011-07-31,Fall,0,7,0,Sunday,0,Good(clear or cloudy),0.805833,0.729796,0.480833,0.16481300000000002,1524,2778,4302,0.3542538354253835,0.6457461645746164
212,2011-08-01,Fall,0,8,0,Monday,1,Good(clear or cloudy),0.771667,0.703292,0.550833,0.156717,729,3537,4266,0.17088607594936708,0.8291139240506329
213,2011-08-02,Fall,0,8,0,Tuesday,1,Good(clear or cloudy),0.783333,0.707071,0.49125,0.20585,801,4044,4845,0.1653250773993808,0.8346749226006192
214,2011-08-03,Fall,0,8,0,Wednesday,1,Normal(mist or/and cloudy),0.731667,0.679937,0.6575,0.13558299999999998,467,3107,3574,0.1306659205372132,0.8693340794627868
215,2011-08-04,Fall,0,8,0,Thursday,1,Normal(mist or/and cloudy),0.71,0.664788,0.7575,0.19715,799,3777,4576,0.17460664335664336,0.8253933566433567
216,2011-08-05,Fall,0,8,0,Friday,1,Good(clear or cloudy),0.710833,0.656567,0.630833,0.184696,1023,3843,4866,0.21023427866831074,0.7897657213316893
217,2011-08-06,Fall,0,8,0,Saturday,0,Normal(mist or/and cloudy),0.716667,0.676154,0.755,0.22825,1521,2773,4294,0.35421518397764323,0.6457848160223568
218,2011-08-07,Fall,0,8,0,Sunday,0,Good(clear or cloudy),0.7425,0.715292,0.7529170000000001,0.201487,1298,2487,3785,0.3429326287978864,0.6570673712021136
219,2011-08-08,Fall,0,8,0,Monday,1,Good(clear or cloudy),0.765,0.703283,0.592083,0.192175,846,3480,4326,0.1955617198335645,0.8044382801664355
220,2011-08-09,Fall,0,8,0,Tuesday,1,Good(clear or cloudy),0.775,0.724121,0.570417,0.151121,907,3695,4602,0.19708822251195132,0.8029117774880487
221,2011-08-10,Fall,0,8,0,Wednesday,1,Good(clear or cloudy),0.766667,0.684983,0.424167,0.200258,884,3896,4780,0.18493723849372384,0.8150627615062761
222,2011-08-11,Fall,0,8,0,Thursday,1,Good(clear or cloudy),0.7175,0.651521,0.42375,0.164796,812,3980,4792,0.169449081803005,0.830550918196995
223,2011-08-12,Fall,0,8,0,Friday,1,Good(clear or cloudy),0.708333,0.654042,0.415,0.125621,1051,3854,4905,0.2142711518858308,0.7857288481141692
224,2011-08-13,Fall,0,8,0,Saturday,0,Normal(mist or/and cloudy),0.685833,0.645858,0.729583,0.211454,1504,2646,4150,0.3624096385542169,0.6375903614457832
225,2011-08-14,Fall,0,8,0,Sunday,0,Normal(mist or/and cloudy),0.676667,0.624388,0.8175,0.222633,1338,2482,3820,0.35026178010471204,0.6497382198952879
226,2011-08-15,Fall,0,8,0,Monday,1,Good(clear or cloudy),0.665833,0.616167,0.712083,0.208954,775,3563,4338,0.17865375749193177,0.8213462425080682
227,2011-08-16,Fall,0,8,0,Tuesday,1,Good(clear or cloudy),0.700833,0.645837,0.578333,0.23632899999999998,721,4004,4725,0.15259259259259259,0.8474074074074074
228,2011-08-17,Fall,0,8,0,Wednesday,1,Good(clear or cloudy),0.723333,0.666671,0.575417,0.14366700000000002,668,4026,4694,0.14230933106092886,0.8576906689390712
229,2011-08-18,Fall,0,8,0,Thursday,1,Good(clear or cloudy),0.711667,0.662258,0.654583,0.233208,639,3166,3805,0.16793692509855454,0.8320630749014455
230,2011-08-19,Fall,0,8,0,Friday,1,Normal(mist or/and cloudy),0.685,0.633221,0.722917,0.139308,797,3356,4153,0.19190946303876716,0.8080905369612329
231,2011-08-20,Fall,0,8,0,Saturday,0,Good(clear or cloudy),0.6975,0.648996,0.674167,0.104467,1914,3277,5191,0.3687150837988827,0.6312849162011173
232,2011-08-21,Fall,0,8,0,Sunday,0,Good(clear or cloudy),0.710833,0.675525,0.77,0.248754,1249,2624,3873,0.3224890265943713,0.6775109734056287
233,2011-08-22,Fall,0,8,0,Monday,1,Good(clear or cloudy),0.691667,0.638254,0.47,0.27675,833,3925,4758,0.17507356031946195,0.824926439680538
234,2011-08-23,Fall,0,8,0,Tuesday,1,Good(clear or cloudy),0.640833,0.606067,0.455417,0.146763,1281,4614,5895,0.2173027989821883,0.7826972010178117
235,2011-08-24,Fall,0,8,0,Wednesday,1,Good(clear or cloudy),0.673333,0.630692,0.605,0.253108,949,4181,5130,0.18499025341130604,0.815009746588694
236,2011-08-25,Fall,0,8,0,Thursday,1,Normal(mist or/and cloudy),0.684167,0.645854,0.771667,0.210833,435,3107,3542,0.1228119706380576,0.8771880293619424
237,2011-08-26,Fall,0,8,0,Friday,1,Good(clear or cloudy),0.7,0.659733,0.76125,0.0839625,768,3893,4661,0.16477150826003004,0.8352284917399699
238,2011-08-27,Fall,0,8,0,Saturday,0,Normal(mist or/and cloudy),0.68,0.635556,0.85,0.37561700000000003,226,889,1115,0.20269058295964126,0.7973094170403587
239,2011-08-28,Fall,0,8,0,Sunday,0,Good(clear or cloudy),0.707059,0.6479590000000001,0.561765,0.304659,1415,2919,4334,0.32648823257960313,0.6735117674203969
240,2011-08-29,Fall,0,8,0,Monday,1,Good(clear or cloudy),0.636667,0.607958,0.554583,0.159825,729,3905,4634,0.15731549417350021,0.8426845058264998
241,2011-08-30,Fall,0,8,0,Tuesday,1,Good(clear or cloudy),0.639167,0.594704,0.548333,0.12500799999999998,775,4429,5204,0.148923904688701,0.851076095311299
242,2011-08-31,Fall,0,8,0,Wednesday,1,Good(clear or cloudy),0.656667,0.611121,0.597917,0.08333330000000001,688,4370,5058,0.13602214313958086,0.8639778568604192
243,2011-09-01,Fall,0,9,0,Thursday,1,Good(clear or cloudy),0.655,0.614921,0.639167,0.141796,783,4332,5115,0.1530791788856305,0.8469208211143695
244,2011-09-02,Fall,0,9,0,Friday,1,Normal(mist or/and cloudy),0.643333,0.604808,0.727083,0.139929,875,3852,4727,0.18510683308652423,0.8148931669134758
245,2011-09-03,Fall,0,9,0,Saturday,0,Good(clear or cloudy),0.669167,0.633213,0.716667,0.185325,1935,2549,4484,0.4315343443354148,0.5684656556645852
246,2011-09-04,Fall,0,9,0,Sunday,0,Good(clear or cloudy),0.709167,0.665429,0.742083,0.206467,2521,2419,4940,0.5103238866396761,0.4896761133603239
247,2011-09-05,Fall,0,9,1,Monday,0,Normal(mist or/and cloudy),0.673333,0.625646,0.790417,0.212696,1236,2115,3351,0.36884512085944493,0.631154879140555
248,2011-09-06,Fall,0,9,0,Tuesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.54,0.5152,0.886957,0.343943,204,2506,2710,0.07527675276752767,0.9247232472324723
249,2011-09-07,Fall,0,9,0,Wednesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.599167,0.544229,0.917083,0.0970208,118,1878,1996,0.05911823647294589,0.9408817635270541
250,2011-09-08,Fall,0,9,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.6339130000000001,0.555361,0.939565,0.192748,153,1689,1842,0.08306188925081433,0.9169381107491856
251,2011-09-09,Fall,0,9,0,Friday,1,Normal(mist or/and cloudy),0.65,0.578946,0.897917,0.12437899999999999,417,3127,3544,0.11766365688487584,0.8823363431151241
252,2011-09-10,Fall,0,9,0,Saturday,0,Good(clear or cloudy),0.66,0.607962,0.75375,0.153608,1750,3595,5345,0.3274087932647334,0.6725912067352666
253,2011-09-11,Fall,0,9,0,Sunday,0,Good(clear or cloudy),0.6533329999999999,0.609229,0.71375,0.11505399999999999,1633,3413,5046,0.32362267142290924,0.6763773285770908
254,2011-09-12,Fall,0,9,0,Monday,1,Good(clear or cloudy),0.6443479999999999,0.60213,0.692174,0.088913,690,4023,4713,0.1464035646085296,0.8535964353914705
255,2011-09-13,Fall,0,9,0,Tuesday,1,Good(clear or cloudy),0.650833,0.603554,0.7125,0.14180399999999999,701,4062,4763,0.1471761494856183,0.8528238505143817
256,2011-09-14,Fall,0,9,0,Wednesday,1,Good(clear or cloudy),0.673333,0.6269,0.697083,0.1673,647,4138,4785,0.13521421107628004,0.8647857889237199
257,2011-09-15,Fall,0,9,0,Thursday,1,Normal(mist or/and cloudy),0.5775,0.553671,0.709167,0.271146,428,3231,3659,0.11697185023230391,0.8830281497676961
258,2011-09-16,Fall,0,9,0,Friday,1,Normal(mist or/and cloudy),0.469167,0.461475,0.590417,0.164183,742,4018,4760,0.15588235294117647,0.8441176470588235
259,2011-09-17,Fall,0,9,0,Saturday,0,Normal(mist or/and cloudy),0.491667,0.478512,0.718333,0.189675,1434,3077,4511,0.31788960319219683,0.6821103968078032
260,2011-09-18,Fall,0,9,0,Sunday,0,Good(clear or cloudy),0.5075,0.490537,0.695,0.178483,1353,2921,4274,0.3165652784277024,0.6834347215722976
261,2011-09-19,Fall,0,9,0,Monday,1,Normal(mist or/and cloudy),0.549167,0.529675,0.69,0.15174200000000002,691,3848,4539,0.152236175369024,0.847763824630976
262,2011-09-20,Fall,0,9,0,Tuesday,1,Normal(mist or/and cloudy),0.561667,0.532217,0.88125,0.134954,438,3203,3641,0.12029662180719583,0.8797033781928042
263,2011-09-21,Fall,0,9,0,Wednesday,1,Normal(mist or/and cloudy),0.595,0.5505329999999999,0.9,0.0964042,539,3813,4352,0.12385110294117647,0.8761488970588235
264,2011-09-22,Fall,0,9,0,Thursday,1,Normal(mist or/and cloudy),0.628333,0.554963,0.902083,0.128125,555,4240,4795,0.11574556830031282,0.8842544316996872
265,2011-09-23,Winter,0,9,0,Friday,1,Normal(mist or/and cloudy),0.609167,0.522125,0.9725,0.0783667,258,2137,2395,0.10772442588726514,0.8922755741127348
266,2011-09-24,Winter,0,9,0,Saturday,0,Normal(mist or/and cloudy),0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,0.3274940070071916,0.6725059929928084
267,2011-09-25,Winter,0,9,0,Sunday,0,Normal(mist or/and cloudy),0.634167,0.572637,0.845,0.0503792,1544,3466,5010,0.3081836327345309,0.691816367265469
268,2011-09-26,Winter,0,9,0,Monday,1,Normal(mist or/and cloudy),0.649167,0.589042,0.848333,0.1107,684,3946,4630,0.14773218142548597,0.8522678185745141
269,2011-09-27,Winter,0,9,0,Tuesday,1,Normal(mist or/and cloudy),0.636667,0.574525,0.885417,0.118171,477,3643,4120,0.11577669902912621,0.8842233009708738
270,2011-09-28,Winter,0,9,0,Wednesday,1,Normal(mist or/and cloudy),0.635,0.575158,0.84875,0.14862899999999998,480,3427,3907,0.12285641156897875,0.8771435884310212
271,2011-09-29,Winter,0,9,0,Thursday,1,Good(clear or cloudy),0.616667,0.574512,0.699167,0.17288299999999998,653,4186,4839,0.13494523661913618,0.8650547633808638
272,2011-09-30,Winter,0,9,0,Friday,1,Good(clear or cloudy),0.564167,0.544829,0.6475,0.206475,830,4372,5202,0.15955401768550556,0.8404459823144944
273,2011-10-01,Winter,0,10,0,Saturday,0,Normal(mist or/and cloudy),0.41,0.41286300000000004,0.75375,0.292296,480,1949,2429,0.19761218608480857,0.8023878139151914
274,2011-10-02,Winter,0,10,0,Sunday,0,Normal(mist or/and cloudy),0.356667,0.345317,0.791667,0.22201300000000002,616,2302,2918,0.21110349554489377,0.7888965044551063
275,2011-10-03,Winter,0,10,0,Monday,1,Normal(mist or/and cloudy),0.384167,0.392046,0.760833,0.08334580000000001,330,3240,3570,0.09243697478991597,0.907563025210084
276,2011-10-04,Winter,0,10,0,Tuesday,1,Good(clear or cloudy),0.484167,0.472858,0.71,0.205854,486,3970,4456,0.10906642728904847,0.8909335727109515
277,2011-10-05,Winter,0,10,0,Wednesday,1,Good(clear or cloudy),0.538333,0.527138,0.647917,0.17725,559,4267,4826,0.11583091587235807,0.884169084127642
278,2011-10-06,Winter,0,10,0,Thursday,1,Good(clear or cloudy),0.494167,0.480425,0.620833,0.134954,639,4126,4765,0.134102833158447,0.865897166841553
279,2011-10-07,Winter,0,10,0,Friday,1,Good(clear or cloudy),0.510833,0.504404,0.684167,0.0223917,949,4036,4985,0.19037111334002005,0.8096288866599799
280,2011-10-08,Winter,0,10,0,Saturday,0,Good(clear or cloudy),0.521667,0.513242,0.70125,0.0454042,2235,3174,5409,0.41320022185246813,0.5867997781475319
281,2011-10-09,Winter,0,10,0,Sunday,0,Good(clear or cloudy),0.540833,0.523983,0.7275,0.06345,2397,3114,5511,0.4349482852476865,0.5650517147523135
282,2011-10-10,Winter,0,10,1,Monday,0,Good(clear or cloudy),0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,0.2958764901309361,0.7041235098690639
283,2011-10-11,Winter,0,10,0,Tuesday,1,Normal(mist or/and cloudy),0.566667,0.546096,0.80875,0.143042,667,3896,4563,0.14617576156037695,0.8538242384396231
284,2011-10-12,Winter,0,10,0,Wednesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.543333,0.517717,0.90625,0.24815,217,2199,2416,0.08981788079470199,0.910182119205298
285,2011-10-13,Winter,0,10,0,Thursday,1,Normal(mist or/and cloudy),0.589167,0.551804,0.896667,0.141787,290,2623,2913,0.09955372468245795,0.9004462753175421
286,2011-10-14,Winter,0,10,0,Friday,1,Normal(mist or/and cloudy),0.550833,0.529675,0.71625,0.223883,529,3115,3644,0.1451701427003293,0.8548298572996706
287,2011-10-15,Winter,0,10,0,Saturday,0,Good(clear or cloudy),0.506667,0.498725,0.483333,0.258083,1899,3318,5217,0.36400230017251295,0.6359976998274871
288,2011-10-16,Winter,0,10,0,Sunday,0,Good(clear or cloudy),0.511667,0.503154,0.486667,0.281717,1748,3293,5041,0.3467565959135092,0.6532434040864907
289,2011-10-17,Winter,0,10,0,Monday,1,Good(clear or cloudy),0.5341670000000001,0.510725,0.579583,0.175379,713,3857,4570,0.1560175054704595,0.8439824945295404
290,2011-10-18,Winter,0,10,0,Tuesday,1,Normal(mist or/and cloudy),0.5325,0.522721,0.701667,0.11008699999999999,637,4111,4748,0.13416175231676494,0.865838247683235
291,2011-10-19,Winter,0,10,0,Wednesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.5417390000000001,0.513848,0.895217,0.243339,254,2170,2424,0.10478547854785479,0.8952145214521452
292,2011-10-20,Winter,0,10,0,Thursday,1,Good(clear or cloudy),0.475833,0.466525,0.63625,0.422275,471,3724,4195,0.11227651966626936,0.8877234803337306
293,2011-10-21,Winter,0,10,0,Friday,1,Good(clear or cloudy),0.4275,0.42359600000000003,0.574167,0.221396,676,3628,4304,0.1570631970260223,0.8429368029739777
294,2011-10-22,Winter,0,10,0,Saturday,0,Good(clear or cloudy),0.4225,0.425492,0.629167,0.09266669999999999,1499,2809,4308,0.3479572887650882,0.6520427112349118
295,2011-10-23,Winter,0,10,0,Sunday,0,Good(clear or cloudy),0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,0.36955033097466333,0.6304496690253367
296,2011-10-24,Winter,0,10,0,Monday,1,Good(clear or cloudy),0.463333,0.457067,0.772083,0.11879200000000001,699,3488,4187,0.16694530690231668,0.8330546930976833
297,2011-10-25,Winter,0,10,0,Tuesday,1,Good(clear or cloudy),0.471667,0.463375,0.622917,0.166658,695,3992,4687,0.14828248346490291,0.8517175165350971
298,2011-10-26,Winter,0,10,0,Wednesday,1,Normal(mist or/and cloudy),0.484167,0.472846,0.720417,0.148642,404,3490,3894,0.10374935798664613,0.8962506420133539
299,2011-10-27,Winter,0,10,0,Thursday,1,Normal(mist or/and cloudy),0.47,0.457046,0.812917,0.19776300000000002,240,2419,2659,0.09025949605114705,0.909740503948853
300,2011-10-28,Winter,0,10,0,Friday,1,Normal(mist or/and cloudy),0.330833,0.318812,0.585833,0.229479,456,3291,3747,0.12169735788630905,0.8783026421136909
301,2011-10-29,Winter,0,10,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.25416700000000003,0.227913,0.8825,0.351371,57,570,627,0.09090909090909091,0.9090909090909091
302,2011-10-30,Winter,0,10,0,Sunday,0,Good(clear or cloudy),0.31916700000000003,0.321329,0.62375,0.176617,885,2446,3331,0.26568598018613027,0.7343140198138697
303,2011-10-31,Winter,0,10,0,Monday,1,Good(clear or cloudy),0.34,0.356063,0.703333,0.10635,362,3307,3669,0.09866448623603162,0.9013355137639684
304,2011-11-01,Winter,0,11,0,Tuesday,1,Good(clear or cloudy),0.400833,0.397088,0.68375,0.135571,410,3658,4068,0.1007866273352999,0.8992133726647001
305,2011-11-02,Winter,0,11,0,Wednesday,1,Good(clear or cloudy),0.3775,0.390133,0.71875,0.08209169999999999,370,3816,4186,0.08838987099856666,0.9116101290014333
306,2011-11-03,Winter,0,11,0,Thursday,1,Good(clear or cloudy),0.408333,0.405921,0.702083,0.136817,318,3656,3974,0.08002013085052843,0.9199798691494716
307,2011-11-04,Winter,0,11,0,Friday,1,Normal(mist or/and cloudy),0.403333,0.40339200000000003,0.6225,0.271779,470,3576,4046,0.11616411270390509,0.8838358872960949
308,2011-11-05,Winter,0,11,0,Saturday,0,Good(clear or cloudy),0.326667,0.323854,0.519167,0.18906199999999998,1156,2770,3926,0.2944472745797249,0.7055527254202751
309,2011-11-06,Winter,0,11,0,Sunday,0,Good(clear or cloudy),0.348333,0.362358,0.734583,0.09205419999999999,952,2697,3649,0.2608933954508084,0.7391066045491915
310,2011-11-07,Winter,0,11,0,Monday,1,Good(clear or cloudy),0.395,0.400871,0.75875,0.057225,373,3662,4035,0.09244114002478315,0.9075588599752169
311,2011-11-08,Winter,0,11,0,Tuesday,1,Good(clear or cloudy),0.408333,0.412246,0.7216670000000001,0.0690375,376,3829,4205,0.08941736028537456,0.9105826397146255
312,2011-11-09,Winter,0,11,0,Wednesday,1,Good(clear or cloudy),0.4,0.40907899999999997,0.758333,0.06219580000000001,305,3804,4109,0.07422730591384766,0.9257726940861524
313,2011-11-10,Winter,0,11,0,Thursday,1,Normal(mist or/and cloudy),0.38,0.373721,0.813333,0.189067,190,2743,2933,0.0647800886464371,0.9352199113535629
314,2011-11-11,Winter,0,11,1,Friday,0,Good(clear or cloudy),0.324167,0.306817,0.44625,0.314675,440,2928,3368,0.13064133016627077,0.8693586698337292
315,2011-11-12,Winter,0,11,0,Saturday,0,Good(clear or cloudy),0.356667,0.357942,0.552917,0.212062,1275,2792,4067,0.31349889353331695,0.686501106466683
316,2011-11-13,Winter,0,11,0,Sunday,0,Good(clear or cloudy),0.440833,0.43055,0.458333,0.281721,1004,2713,3717,0.2701103040086091,0.7298896959913909
317,2011-11-14,Winter,0,11,0,Monday,1,Good(clear or cloudy),0.53,0.524612,0.587083,0.306596,595,3891,4486,0.1326348640213999,0.8673651359786001
318,2011-11-15,Winter,0,11,0,Tuesday,1,Normal(mist or/and cloudy),0.53,0.507579,0.68875,0.199633,449,3746,4195,0.10703218116805721,0.8929678188319428
319,2011-11-16,Winter,0,11,0,Wednesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.456667,0.451988,0.93,0.136829,145,1672,1817,0.07980187121629059,0.9201981287837094
320,2011-11-17,Winter,0,11,0,Thursday,1,Normal(mist or/and cloudy),0.341667,0.323221,0.575833,0.30536199999999997,139,2914,3053,0.04552898788077301,0.954471012119227
321,2011-11-18,Winter,0,11,0,Friday,1,Good(clear or cloudy),0.274167,0.272721,0.41,0.168533,245,3147,3392,0.07222877358490566,0.9277712264150944
