Date,Season,Year,Month,Hour,Holiday,Week_day,Working_day,Weather,Temperature,FeelTemp,Humidity,Wind_speed,Casual_users,Registered_users,Total_users,Casual_ratio,Registered_ratio
2011-02-12,Spring,0,2,0,0,Saturday,0,Good(clear or cloudy),0.16,0.19699999999999998,0.69,0.0896,3,27,30,0.1,0.9
2011-02-12,Spring,0,2,1,0,Saturday,0,Good(clear or cloudy),0.14,0.2121,0.86,0.0,2,22,24,0.08333333333333333,0.9166666666666666
2011-02-12,Spring,0,2,2,0,Saturday,0,Good(clear or cloudy),0.14,0.2121,0.8,0.0,2,13,15,0.13333333333333333,0.8666666666666667
2011-02-12,Spring,0,2,3,0,Saturday,0,Good(clear or cloudy),0.12,0.19699999999999998,0.8,0.0,3,7,10,0.3,0.7
2011-02-12,Spring,0,2,4,0,Saturday,0,Good(clear or cloudy),0.12,0.1667,0.74,0.0896,0,4,4,0.0,1.0
2011-02-12,Spring,0,2,5,0,Saturday,0,Good(clear or cloudy),0.12,0.1667,0.74,0.0896,0,1,1,0.0,1.0
2011-02-12,Spring,0,2,6,0,Saturday,0,Good(clear or cloudy),0.12,0.1364,0.93,0.19399999999999998,1,1,2,0.5,0.5
2011-02-12,Spring,0,2,7,0,Saturday,0,Good(clear or cloudy),0.12,0.1515,0.8,0.1045,2,9,11,0.18181818181818182,0.8181818181818182
2011-02-12,Spring,0,2,8,0,Saturday,0,Good(clear or cloudy),0.14,0.1515,0.86,0.1343,2,28,30,0.06666666666666667,0.9333333333333333
2011-02-12,Spring,0,2,9,0,Saturday,0,Good(clear or cloudy),0.16,0.1818,0.64,0.1343,5,38,43,0.11627906976744186,0.8837209302325582
2011-02-12,Spring,0,2,10,0,Saturday,0,Good(clear or cloudy),0.22,0.2121,0.41,0.2537,13,71,84,0.15476190476190477,0.8452380952380952
2011-02-12,Spring,0,2,11,0,Saturday,0,Good(clear or cloudy),0.3,0.2727,0.28,0.3284,30,84,114,0.2631578947368421,0.7368421052631579
2011-02-12,Spring,0,2,12,0,Saturday,0,Good(clear or cloudy),0.3,0.2727,0.39,0.4627,27,93,120,0.225,0.775
2011-02-12,Spring,0,2,13,0,Saturday,0,Good(clear or cloudy),0.3,0.2727,0.39,0.4179,32,103,135,0.23703703703703705,0.762962962962963
2011-02-12,Spring,0,2,14,0,Saturday,0,Good(clear or cloudy),0.34,0.3182,0.31,0.2836,30,90,120,0.25,0.75
2011-02-12,Spring,0,2,15,0,Saturday,0,Good(clear or cloudy),0.34,0.303,0.29,0.4179,47,127,174,0.27011494252873564,0.7298850574712644
2011-02-12,Spring,0,2,16,0,Saturday,0,Good(clear or cloudy),0.34,0.303,0.29,0.4179,42,103,145,0.2896551724137931,0.7103448275862069
2011-02-12,Spring,0,2,17,0,Saturday,0,Good(clear or cloudy),0.32,0.2879,0.31,0.5224,24,113,137,0.17518248175182483,0.8248175182481752
2011-02-12,Spring,0,2,18,0,Saturday,0,Good(clear or cloudy),0.28,0.2576,0.38,0.3284,4,60,64,0.0625,0.9375
2011-02-12,Spring,0,2,19,0,Saturday,0,Good(clear or cloudy),0.28,0.2727,0.38,0.1642,2,39,41,0.04878048780487805,0.9512195121951219
2011-02-12,Spring,0,2,20,0,Saturday,0,Good(clear or cloudy),0.26,0.2576,0.41,0.2239,1,39,40,0.025,0.975
2011-02-12,Spring,0,2,21,0,Saturday,0,Good(clear or cloudy),0.26,0.303,0.41,0.0,9,42,51,0.17647058823529413,0.8235294117647058
2011-02-12,Spring,0,2,22,0,Saturday,0,Good(clear or cloudy),0.24,0.2576,0.44,0.0896,6,39,45,0.13333333333333333,0.8666666666666667
2011-02-12,Spring,0,2,23,0,Saturday,0,Good(clear or cloudy),0.22,0.2273,0.51,0.1343,1,31,32,0.03125,0.96875
2011-02-13,Spring,0,2,0,0,Sunday,0,Good(clear or cloudy),0.2,0.2273,0.64,0.1045,5,34,39,0.1282051282051282,0.8717948717948718
2011-02-13,Spring,0,2,1,0,Sunday,0,Good(clear or cloudy),0.2,0.2273,0.59,0.0896,1,23,24,0.041666666666666664,0.9583333333333334
2011-02-13,Spring,0,2,2,0,Sunday,0,Normal(mist or/and cloudy),0.2,0.2273,0.75,0.0896,1,19,20,0.05,0.95
2011-02-13,Spring,0,2,3,0,Sunday,0,Normal(mist or/and cloudy),0.2,0.2273,0.69,0.1045,4,8,12,0.3333333333333333,0.6666666666666666
2011-02-13,Spring,0,2,4,0,Sunday,0,Normal(mist or/and cloudy),0.2,0.2121,0.69,0.1642,0,2,2,0.0,1.0
2011-02-13,Spring,0,2,6,0,Sunday,0,Normal(mist or/and cloudy),0.2,0.2121,0.69,0.1343,2,3,5,0.4,0.6
2011-02-13,Spring,0,2,7,0,Sunday,0,Normal(mist or/and cloudy),0.22,0.2727,0.55,0.0,0,3,3,0.0,1.0
2011-02-13,Spring,0,2,8,0,Sunday,0,Normal(mist or/and cloudy),0.22,0.2273,0.64,0.19399999999999998,1,11,12,0.08333333333333333,0.9166666666666666
2011-02-13,Spring,0,2,9,0,Sunday,0,Normal(mist or/and cloudy),0.24,0.2273,0.6,0.2239,12,35,47,0.2553191489361702,0.7446808510638298
2011-02-13,Spring,0,2,10,0,Sunday,0,Good(clear or cloudy),0.3,0.2727,0.45,0.3284,19,86,105,0.18095238095238095,0.819047619047619
2011-02-13,Spring,0,2,11,0,Sunday,0,Good(clear or cloudy),0.32,0.2879,0.39,0.4478,26,86,112,0.23214285714285715,0.7678571428571429
2011-02-13,Spring,0,2,12,0,Sunday,0,Good(clear or cloudy),0.36,0.3182,0.32,0.4627,58,94,152,0.3815789473684211,0.618421052631579
2011-02-13,Spring,0,2,13,0,Sunday,0,Good(clear or cloudy),0.38,0.3939,0.29,0.3582,62,92,154,0.4025974025974026,0.5974025974025974
2011-02-13,Spring,0,2,14,0,Sunday,0,Normal(mist or/and cloudy),0.4,0.4091,0.3,0.4179,51,110,161,0.3167701863354037,0.6832298136645962
2011-02-13,Spring,0,2,15,0,Sunday,0,Normal(mist or/and cloudy),0.4,0.4091,0.3,0.2985,40,122,162,0.24691358024691357,0.7530864197530864
2011-02-13,Spring,0,2,16,0,Sunday,0,Normal(mist or/and cloudy),0.42,0.4242,0.28,0.3284,28,106,134,0.208955223880597,0.7910447761194029
2011-02-13,Spring,0,2,17,0,Sunday,0,Good(clear or cloudy),0.42,0.4242,0.28,0.3284,30,95,125,0.24,0.76
2011-02-13,Spring,0,2,18,0,Sunday,0,Good(clear or cloudy),0.4,0.4091,0.32,0.2985,17,78,95,0.17894736842105263,0.8210526315789474
2011-02-13,Spring,0,2,19,0,Sunday,0,Good(clear or cloudy),0.4,0.4091,0.35,0.2836,11,50,61,0.18032786885245902,0.819672131147541
2011-02-13,Spring,0,2,20,0,Sunday,0,Good(clear or cloudy),0.4,0.4091,0.35,0.3284,15,32,47,0.3191489361702128,0.6808510638297872
2011-02-13,Spring,0,2,21,0,Sunday,0,Good(clear or cloudy),0.4,0.4091,0.35,0.3582,6,45,51,0.11764705882352941,0.8823529411764706
2011-02-13,Spring,0,2,22,0,Sunday,0,Good(clear or cloudy),0.4,0.4091,0.35,0.2985,5,31,36,0.1388888888888889,0.8611111111111112
2011-02-13,Spring,0,2,23,0,Sunday,0,Good(clear or cloudy),0.4,0.4091,0.35,0.3582,3,27,30,0.1,0.9
2011-02-14,Spring,0,2,0,0,Monday,1,Good(clear or cloudy),0.38,0.3939,0.37,0.3582,3,8,11,0.2727272727272727,0.7272727272727273
2011-02-14,Spring,0,2,1,0,Monday,1,Good(clear or cloudy),0.38,0.3939,0.37,0.3582,1,6,7,0.14285714285714285,0.8571428571428571
2011-02-14,Spring,0,2,2,0,Monday,1,Good(clear or cloudy),0.36,0.3333,0.4,0.2985,0,2,2,0.0,1.0
2011-02-14,Spring,0,2,3,0,Monday,1,Good(clear or cloudy),0.34,0.3182,0.46,0.2239,1,1,2,0.5,0.5
2011-02-14,Spring,0,2,4,0,Monday,1,Good(clear or cloudy),0.32,0.303,0.53,0.2836,0,2,2,0.0,1.0
2011-02-14,Spring,0,2,5,0,Monday,1,Good(clear or cloudy),0.32,0.303,0.53,0.2836,0,3,3,0.0,1.0
2011-02-14,Spring,0,2,6,0,Monday,1,Good(clear or cloudy),0.34,0.303,0.46,0.2985,1,25,26,0.038461538461538464,0.9615384615384616
2011-02-14,Spring,0,2,7,0,Monday,1,Good(clear or cloudy),0.34,0.303,0.46,0.2985,2,96,98,0.02040816326530612,0.9795918367346939
2011-02-14,Spring,0,2,8,0,Monday,1,Good(clear or cloudy),0.38,0.3939,0.4,0.4627,7,249,256,0.02734375,0.97265625
2011-02-14,Spring,0,2,9,0,Monday,1,Good(clear or cloudy),0.4,0.4091,0.37,0.3881,8,122,130,0.06153846153846154,0.9384615384615385
2011-02-14,Spring,0,2,10,0,Monday,1,Good(clear or cloudy),0.44,0.4394,0.33,0.2239,9,46,55,0.16363636363636364,0.8363636363636363
2011-02-14,Spring,0,2,11,0,Monday,1,Good(clear or cloudy),0.52,0.5,0.23,0.2537,10,43,53,0.18867924528301888,0.8113207547169812
2011-02-14,Spring,0,2,12,0,Monday,1,Good(clear or cloudy),0.56,0.5303,0.22,0.4478,27,99,126,0.21428571428571427,0.7857142857142857
2011-02-14,Spring,0,2,13,0,Monday,1,Good(clear or cloudy),0.58,0.5455,0.19,0.3881,27,93,120,0.225,0.775
2011-02-14,Spring,0,2,14,0,Monday,1,Good(clear or cloudy),0.6,0.5909,0.15,0.4925,14,76,90,0.15555555555555556,0.8444444444444444
2011-02-14,Spring,0,2,15,0,Monday,1,Good(clear or cloudy),0.56,0.5303,0.21,0.6567,19,71,90,0.2111111111111111,0.7888888888888889
2011-02-14,Spring,0,2,16,0,Monday,1,Good(clear or cloudy),0.52,0.5,0.27,0.4627,16,102,118,0.13559322033898305,0.864406779661017
2011-02-14,Spring,0,2,17,0,Monday,1,Good(clear or cloudy),0.46,0.4545,0.33,0.6119,25,218,243,0.102880658436214,0.897119341563786
2011-02-14,Spring,0,2,18,0,Monday,1,Good(clear or cloudy),0.4,0.4091,0.4,0.6119,11,194,205,0.05365853658536585,0.9463414634146341
2011-02-14,Spring,0,2,19,0,Monday,1,Good(clear or cloudy),0.38,0.3939,0.43,0.4925,12,86,98,0.12244897959183673,0.8775510204081632
2011-02-14,Spring,0,2,20,0,Monday,1,Good(clear or cloudy),0.36,0.3182,0.46,0.4627,5,65,70,0.07142857142857142,0.9285714285714286
2011-02-14,Spring,0,2,21,0,Monday,1,Good(clear or cloudy),0.36,0.3182,0.5,0.5224,8,35,43,0.18604651162790697,0.813953488372093
2011-02-14,Spring,0,2,22,0,Monday,1,Good(clear or cloudy),0.34,0.2879,0.46,0.6567,1,44,45,0.022222222222222223,0.9777777777777777
2011-02-14,Spring,0,2,23,0,Monday,1,Good(clear or cloudy),0.32,0.2879,0.49,0.4925,1,19,20,0.05,0.95
2011-02-15,Spring,0,2,0,0,Tuesday,1,Good(clear or cloudy),0.3,0.2727,0.49,0.4179,7,12,19,0.3684210526315789,0.631578947368421
2011-02-15,Spring,0,2,1,0,Tuesday,1,Good(clear or cloudy),0.3,0.2424,0.42,0.7761,0,5,5,0.0,1.0
2011-02-15,Spring,0,2,2,0,Tuesday,1,Good(clear or cloudy),0.28,0.2273,0.41,0.6866,1,2,3,0.3333333333333333,0.6666666666666666
2011-02-15,Spring,0,2,4,0,Tuesday,1,Good(clear or cloudy),0.22,0.1818,0.37,0.5224,0,1,1,0.0,1.0
2011-02-15,Spring,0,2,5,0,Tuesday,1,Good(clear or cloudy),0.22,0.1818,0.32,0.4627,0,4,4,0.0,1.0
2011-02-15,Spring,0,2,6,0,Tuesday,1,Good(clear or cloudy),0.2,0.1818,0.32,0.3284,0,30,30,0.0,1.0
2011-02-15,Spring,0,2,7,0,Tuesday,1,Good(clear or cloudy),0.2,0.1818,0.32,0.3582,2,103,105,0.01904761904761905,0.9809523809523809
2011-02-15,Spring,0,2,8,0,Tuesday,1,Good(clear or cloudy),0.2,0.1818,0.32,0.3582,10,213,223,0.04484304932735426,0.9551569506726457
2011-02-15,Spring,0,2,9,0,Tuesday,1,Good(clear or cloudy),0.22,0.19699999999999998,0.29,0.4478,2,108,110,0.01818181818181818,0.9818181818181818
2011-02-15,Spring,0,2,10,0,Tuesday,1,Good(clear or cloudy),0.24,0.2121,0.27,0.2836,5,47,52,0.09615384615384616,0.9038461538461539
2011-02-15,Spring,0,2,11,0,Tuesday,1,Good(clear or cloudy),0.26,0.2424,0.25,0.2537,11,46,57,0.19298245614035087,0.8070175438596491
2011-02-15,Spring,0,2,12,0,Tuesday,1,Good(clear or cloudy),0.28,0.2727,0.24,0.2537,6,65,71,0.08450704225352113,0.9154929577464789
2011-02-15,Spring,0,2,13,0,Tuesday,1,Good(clear or cloudy),0.32,0.303,0.21,0.2239,14,68,82,0.17073170731707318,0.8292682926829268
2011-02-15,Spring,0,2,14,0,Tuesday,1,Good(clear or cloudy),0.34,0.3182,0.19,0.2239,10,69,79,0.12658227848101267,0.8734177215189873
2011-02-15,Spring,0,2,15,0,Tuesday,1,Good(clear or cloudy),0.34,0.3333,0.19,0.1642,11,74,85,0.12941176470588237,0.8705882352941177
2011-02-15,Spring,0,2,16,0,Tuesday,1,Good(clear or cloudy),0.34,0.3182,0.19,0.2537,21,77,98,0.21428571428571427,0.7857142857142857
2011-02-15,Spring,0,2,17,0,Tuesday,1,Good(clear or cloudy),0.32,0.303,0.22,0.2239,15,191,206,0.07281553398058252,0.9271844660194175
2011-02-15,Spring,0,2,18,0,Tuesday,1,Good(clear or cloudy),0.3,0.303,0.22,0.1343,14,198,212,0.0660377358490566,0.9339622641509434
2011-02-15,Spring,0,2,19,0,Tuesday,1,Good(clear or cloudy),0.28,0.2879,0.26,0.1343,3,142,145,0.020689655172413793,0.9793103448275862
2011-02-15,Spring,0,2,20,0,Tuesday,1,Good(clear or cloudy),0.26,0.2727,0.33,0.1045,3,98,101,0.0297029702970297,0.9702970297029703
2011-02-15,Spring,0,2,21,0,Tuesday,1,Good(clear or cloudy),0.24,0.2879,0.52,0.0,5,61,66,0.07575757575757576,0.9242424242424242
2011-02-15,Spring,0,2,22,0,Tuesday,1,Good(clear or cloudy),0.24,0.2879,0.44,0.0,0,41,41,0.0,1.0
2011-02-15,Spring,0,2,23,0,Tuesday,1,Normal(mist or/and cloudy),0.22,0.2576,0.44,0.0896,0,20,20,0.0,1.0
2011-02-16,Spring,0,2,0,0,Wednesday,1,Good(clear or cloudy),0.22,0.2576,0.41,0.0896,0,15,15,0.0,1.0
2011-02-16,Spring,0,2,1,0,Wednesday,1,Good(clear or cloudy),0.2,0.2273,0.44,0.0896,0,9,9,0.0,1.0
2011-02-16,Spring,0,2,3,0,Wednesday,1,Normal(mist or/and cloudy),0.2,0.19699999999999998,0.47,0.19399999999999998,0,1,1,0.0,1.0
2011-02-16,Spring,0,2,4,0,Wednesday,1,Good(clear or cloudy),0.2,0.19699999999999998,0.51,0.19399999999999998,0,1,1,0.0,1.0
2011-02-16,Spring,0,2,5,0,Wednesday,1,Good(clear or cloudy),0.2,0.19699999999999998,0.47,0.19399999999999998,0,5,5,0.0,1.0
2011-02-16,Spring,0,2,6,0,Wednesday,1,Good(clear or cloudy),0.2,0.19699999999999998,0.55,0.2239,1,32,33,0.030303030303030304,0.9696969696969697
2011-02-16,Spring,0,2,7,0,Wednesday,1,Normal(mist or/and cloudy),0.2,0.19699999999999998,0.55,0.2239,5,103,108,0.046296296296296294,0.9537037037037037
2011-02-16,Spring,0,2,8,0,Wednesday,1,Normal(mist or/and cloudy),0.22,0.2273,0.55,0.1642,6,224,230,0.02608695652173913,0.9739130434782609
2011-02-16,Spring,0,2,9,0,Wednesday,1,Good(clear or cloudy),0.24,0.2121,0.52,0.2836,2,122,124,0.016129032258064516,0.9838709677419355
2011-02-16,Spring,0,2,10,0,Wednesday,1,Good(clear or cloudy),0.26,0.2273,0.41,0.3881,14,55,69,0.2028985507246377,0.7971014492753623
2011-02-16,Spring,0,2,11,0,Wednesday,1,Good(clear or cloudy),0.34,0.303,0.34,0.2985,7,59,66,0.10606060606060606,0.8939393939393939
2011-02-16,Spring,0,2,12,0,Wednesday,1,Good(clear or cloudy),0.38,0.3939,0.32,0.3284,14,72,86,0.16279069767441862,0.8372093023255814
2011-02-16,Spring,0,2,13,0,Wednesday,1,Good(clear or cloudy),0.42,0.4242,0.3,0.3582,13,80,93,0.13978494623655913,0.8602150537634409
2011-02-16,Spring,0,2,14,0,Wednesday,1,Good(clear or cloudy),0.46,0.4545,0.28,0.4179,17,65,82,0.2073170731707317,0.7926829268292683
2011-02-16,Spring,0,2,15,0,Wednesday,1,Good(clear or cloudy),0.46,0.4545,0.28,0.4179,35,82,117,0.29914529914529914,0.7008547008547008
2011-02-16,Spring,0,2,16,0,Wednesday,1,Good(clear or cloudy),0.46,0.4545,0.31,0.3881,26,96,122,0.21311475409836064,0.7868852459016393
2011-02-16,Spring,0,2,17,0,Wednesday,1,Good(clear or cloudy),0.46,0.4545,0.28,0.2836,11,244,255,0.043137254901960784,0.9568627450980393
2011-02-16,Spring,0,2,18,0,Wednesday,1,Good(clear or cloudy),0.4,0.4091,0.4,0.2239,20,202,222,0.09009009009009009,0.9099099099099099
2011-02-16,Spring,0,2,19,0,Wednesday,1,Good(clear or cloudy),0.34,0.3182,0.53,0.2239,18,143,161,0.11180124223602485,0.8881987577639752
2011-02-16,Spring,0,2,20,0,Wednesday,1,Good(clear or cloudy),0.38,0.3939,0.43,0.19399999999999998,10,108,118,0.0847457627118644,0.9152542372881356
2011-02-16,Spring,0,2,21,0,Wednesday,1,Good(clear or cloudy),0.36,0.3485,0.46,0.19399999999999998,5,87,92,0.05434782608695652,0.9456521739130435
2011-02-16,Spring,0,2,22,0,Wednesday,1,Good(clear or cloudy),0.34,0.3333,0.53,0.19399999999999998,12,61,73,0.1643835616438356,0.8356164383561644
2011-02-16,Spring,0,2,23,0,Wednesday,1,Good(clear or cloudy),0.38,0.3939,0.4,0.2239,2,31,33,0.06060606060606061,0.9393939393939394
2011-02-17,Spring,0,2,0,0,Thursday,1,Good(clear or cloudy),0.34,0.3333,0.53,0.19399999999999998,1,16,17,0.058823529411764705,0.9411764705882353
2011-02-17,Spring,0,2,1,0,Thursday,1,Good(clear or cloudy),0.34,0.3182,0.53,0.2239,0,6,6,0.0,1.0
2011-02-17,Spring,0,2,2,0,Thursday,1,Normal(mist or/and cloudy),0.34,0.3182,0.53,0.2239,2,4,6,0.3333333333333333,0.6666666666666666
2011-02-17,Spring,0,2,3,0,Thursday,1,Good(clear or cloudy),0.34,0.3333,0.53,0.19399999999999998,3,1,4,0.75,0.25
2011-02-17,Spring,0,2,4,0,Thursday,1,Good(clear or cloudy),0.32,0.3182,0.57,0.19399999999999998,3,1,4,0.75,0.25
2011-02-17,Spring,0,2,5,0,Thursday,1,Good(clear or cloudy),0.32,0.3333,0.66,0.0896,1,11,12,0.08333333333333333,0.9166666666666666
2011-02-17,Spring,0,2,6,0,Thursday,1,Good(clear or cloudy),0.3,0.303,0.7,0.1343,3,44,47,0.06382978723404255,0.9361702127659575
2011-02-17,Spring,0,2,7,0,Thursday,1,Good(clear or cloudy),0.32,0.3333,0.57,0.1045,7,119,126,0.05555555555555555,0.9444444444444444
2011-02-17,Spring,0,2,8,0,Thursday,1,Good(clear or cloudy),0.32,0.3333,0.57,0.0896,18,267,285,0.06315789473684211,0.9368421052631579
2011-02-17,Spring,0,2,9,0,Thursday,1,Good(clear or cloudy),0.36,0.3485,0.57,0.19399999999999998,16,163,179,0.0893854748603352,0.9106145251396648
2011-02-17,Spring,0,2,10,0,Thursday,1,Good(clear or cloudy),0.38,0.3939,0.54,0.19399999999999998,18,70,88,0.20454545454545456,0.7954545454545454
2011-02-17,Spring,0,2,11,0,Thursday,1,Normal(mist or/and cloudy),0.44,0.4394,0.44,0.2537,19,71,90,0.2111111111111111,0.7888888888888889
2011-02-17,Spring,0,2,12,0,Thursday,1,Good(clear or cloudy),0.48,0.4697,0.41,0.2239,15,86,101,0.1485148514851485,0.8514851485148515
2011-02-17,Spring,0,2,13,0,Thursday,1,Good(clear or cloudy),0.54,0.5152,0.34,0.2239,15,108,123,0.12195121951219512,0.8780487804878049
2011-02-17,Spring,0,2,14,0,Thursday,1,Good(clear or cloudy),0.6,0.6212,0.31,0.2239,26,55,81,0.32098765432098764,0.6790123456790124
2011-02-17,Spring,0,2,15,0,Thursday,1,Good(clear or cloudy),0.6,0.6061,0.28,0.2537,15,91,106,0.14150943396226415,0.8584905660377359
2011-02-17,Spring,0,2,16,0,Thursday,1,Normal(mist or/and cloudy),0.56,0.5303,0.35,0.2985,29,117,146,0.19863013698630136,0.8013698630136986
2011-02-17,Spring,0,2,17,0,Thursday,1,Normal(mist or/and cloudy),0.58,0.5455,0.32,0.2985,18,256,274,0.06569343065693431,0.9343065693430657
2011-02-17,Spring,0,2,18,0,Thursday,1,Normal(mist or/and cloudy),0.54,0.5152,0.42,0.2836,11,211,222,0.04954954954954955,0.9504504504504504
2011-02-17,Spring,0,2,19,0,Thursday,1,Good(clear or cloudy),0.48,0.4697,0.55,0.3284,14,161,175,0.08,0.92
2011-02-17,Spring,0,2,20,0,Thursday,1,Good(clear or cloudy),0.48,0.4697,0.59,0.3284,8,131,139,0.05755395683453238,0.9424460431654677
2011-02-17,Spring,0,2,21,0,Thursday,1,Good(clear or cloudy),0.52,0.5,0.55,0.3881,5,119,124,0.04032258064516129,0.9596774193548387
2011-02-17,Spring,0,2,22,0,Thursday,1,Good(clear or cloudy),0.5,0.4848,0.59,0.2836,8,68,76,0.10526315789473684,0.8947368421052632
2011-02-17,Spring,0,2,23,0,Thursday,1,Good(clear or cloudy),0.46,0.4545,0.67,0.2985,4,40,44,0.09090909090909091,0.9090909090909091
2011-02-18,Spring,0,2,0,0,Friday,1,Good(clear or cloudy),0.44,0.4394,0.72,0.2836,12,20,32,0.375,0.625
2011-02-18,Spring,0,2,1,0,Friday,1,Good(clear or cloudy),0.44,0.4394,0.72,0.2239,1,7,8,0.125,0.875
2011-02-18,Spring,0,2,2,0,Friday,1,Good(clear or cloudy),0.44,0.4394,0.72,0.2836,2,5,7,0.2857142857142857,0.7142857142857143
2011-02-18,Spring,0,2,3,0,Friday,1,Good(clear or cloudy),0.46,0.4545,0.67,0.2537,2,6,8,0.25,0.75
2011-02-18,Spring,0,2,4,0,Friday,1,Good(clear or cloudy),0.46,0.4545,0.67,0.2537,0,1,1,0.0,1.0
2011-02-18,Spring,0,2,5,0,Friday,1,Normal(mist or/and cloudy),0.46,0.4545,0.67,0.1045,1,6,7,0.14285714285714285,0.8571428571428571
2011-02-18,Spring,0,2,6,0,Friday,1,Normal(mist or/and cloudy),0.44,0.4394,0.72,0.1642,2,48,50,0.04,0.96
2011-02-18,Spring,0,2,7,0,Friday,1,Normal(mist or/and cloudy),0.42,0.4242,0.77,0.2239,8,108,116,0.06896551724137931,0.9310344827586207
2011-02-18,Spring,0,2,8,0,Friday,1,Normal(mist or/and cloudy),0.42,0.4242,0.77,0.19399999999999998,26,246,272,0.09558823529411764,0.9044117647058824
2011-02-18,Spring,0,2,9,0,Friday,1,Normal(mist or/and cloudy),0.42,0.4242,0.77,0.19399999999999998,15,154,169,0.08875739644970414,0.9112426035502958
2011-02-18,Spring,0,2,10,0,Friday,1,Normal(mist or/and cloudy),0.44,0.4394,0.72,0.2239,17,78,95,0.17894736842105263,0.8210526315789474
2011-02-18,Spring,0,2,11,0,Friday,1,Good(clear or cloudy),0.44,0.4394,0.72,0.1642,31,82,113,0.2743362831858407,0.7256637168141593
2011-02-18,Spring,0,2,12,0,Friday,1,Good(clear or cloudy),0.5,0.4848,0.59,0.19399999999999998,59,126,185,0.31891891891891894,0.6810810810810811
2011-02-18,Spring,0,2,13,0,Friday,1,Good(clear or cloudy),0.6,0.6212,0.43,0.19399999999999998,45,131,176,0.2556818181818182,0.7443181818181818
2011-02-18,Spring,0,2,14,0,Friday,1,Good(clear or cloudy),0.66,0.6212,0.36,0.2985,73,118,191,0.38219895287958117,0.6178010471204188
2011-02-18,Spring,0,2,15,0,Friday,1,Good(clear or cloudy),0.66,0.6212,0.36,0.3284,55,117,172,0.31976744186046513,0.6802325581395349
2011-02-18,Spring,0,2,16,0,Friday,1,Good(clear or cloudy),0.66,0.6212,0.36,0.2836,68,164,232,0.29310344827586204,0.7068965517241379
2011-02-18,Spring,0,2,17,0,Friday,1,Good(clear or cloudy),0.66,0.6212,0.34,0.3582,52,275,327,0.15902140672782875,0.8409785932721713
2011-02-18,Spring,0,2,18,0,Friday,1,Good(clear or cloudy),0.64,0.6212,0.33,0.3284,29,195,224,0.12946428571428573,0.8705357142857143
2011-02-18,Spring,0,2,19,0,Friday,1,Good(clear or cloudy),0.62,0.6212,0.29,0.5821,16,146,162,0.09876543209876543,0.9012345679012346
2011-02-18,Spring,0,2,20,0,Friday,1,Good(clear or cloudy),0.6,0.6212,0.31,0.19399999999999998,19,105,124,0.1532258064516129,0.8467741935483871
2011-02-18,Spring,0,2,21,0,Friday,1,Good(clear or cloudy),0.58,0.5455,0.21,0.4925,11,61,72,0.1527777777777778,0.8472222222222222
2011-02-18,Spring,0,2,22,0,Friday,1,Good(clear or cloudy),0.54,0.5152,0.1,0.2537,19,88,107,0.17757009345794392,0.822429906542056
2011-02-18,Spring,0,2,23,0,Friday,1,Good(clear or cloudy),0.52,0.5,0.08,0.2836,16,61,77,0.2077922077922078,0.7922077922077922
2011-02-19,Spring,0,2,0,0,Saturday,0,Good(clear or cloudy),0.48,0.4697,0.12,0.4925,6,23,29,0.20689655172413793,0.7931034482758621
2011-02-19,Spring,0,2,1,0,Saturday,0,Good(clear or cloudy),0.46,0.4545,0.14,0.4179,10,21,31,0.3225806451612903,0.6774193548387096
2011-02-19,Spring,0,2,2,0,Saturday,0,Good(clear or cloudy),0.44,0.4394,0.13,0.3881,3,14,17,0.17647058823529413,0.8235294117647058
2011-02-19,Spring,0,2,3,0,Saturday,0,Good(clear or cloudy),0.42,0.4242,0.14,0.2985,0,7,7,0.0,1.0
2011-02-19,Spring,0,2,4,0,Saturday,0,Good(clear or cloudy),0.4,0.4091,0.15,0.3284,0,3,3,0.0,1.0
2011-02-19,Spring,0,2,5,0,Saturday,0,Good(clear or cloudy),0.4,0.4091,0.15,0.3284,0,3,3,0.0,1.0
2011-02-19,Spring,0,2,6,0,Saturday,0,Good(clear or cloudy),0.4,0.4091,0.17,0.4179,3,3,6,0.5,0.5
2011-02-19,Spring,0,2,7,0,Saturday,0,Good(clear or cloudy),0.38,0.3939,0.17,0.5224,6,16,22,0.2727272727272727,0.7272727272727273
2011-02-19,Spring,0,2,8,0,Saturday,0,Good(clear or cloudy),0.38,0.3939,0.17,0.5821,9,36,45,0.2,0.8
2011-02-19,Spring,0,2,9,0,Saturday,0,Good(clear or cloudy),0.4,0.4091,0.16,0.6567,18,37,55,0.32727272727272727,0.6727272727272727
2011-02-19,Spring,0,2,10,0,Saturday,0,Good(clear or cloudy),0.42,0.4242,0.16,0.5821,34,72,106,0.32075471698113206,0.6792452830188679
2011-02-19,Spring,0,2,11,0,Saturday,0,Good(clear or cloudy),0.44,0.4394,0.16,0.5821,47,76,123,0.3821138211382114,0.6178861788617886
2011-02-19,Spring,0,2,12,0,Saturday,0,Good(clear or cloudy),0.44,0.4394,0.18,0.4925,38,81,119,0.31932773109243695,0.680672268907563
2011-02-19,Spring,0,2,13,0,Saturday,0,Good(clear or cloudy),0.44,0.4394,0.16,0.6119,52,103,155,0.33548387096774196,0.6645161290322581
2011-02-19,Spring,0,2,14,0,Saturday,0,Good(clear or cloudy),0.46,0.4545,0.15,0.6567,102,94,196,0.5204081632653061,0.47959183673469385
